case,problem,cores,group,first_variant,first_call,candidate,makespan,added_bytes,scheduled_bytes,original_bytes,partition_added_bytes,spill_bytes,hit_rate,hit_bytes,active_cores,miss_bytes,eligible_bytes,effective_ddr_byte_proxy,cache_key,plan_path,result_path
case_009,2,4,lowcore,joint,16,trace_r00_00_producer_single,62299,1352084,1847416,495332,1352084,0,,0,4,,,1847416,5f25e654c48444d57312c94188e2a05d49b617c629c572051ff7e0fe62da8179,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/evaluations/attempts/20260926T001203-3b565a6e24e44b629d5409623d9f63a3/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/evaluations/attempts/20260926T001203-3b565a6e24e44b629d5409623d9f63a3/official_result.json.gz
case_009,2,4,lowcore,joint,13,v2_p2_affinity_s2_residency,81864,351054,846386,495332,351054,0,,0,4,,,846386,5146514d800ac2c424815f045e5c6df804a6d618fbe2573ddd6ba94cf05ce353,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/evaluations/attempts/20260926T001148-98c1b9432f084cb78eda409b1cf256fd/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/evaluations/attempts/20260926T001148-98c1b9432f084cb78eda409b1cf256fd/official_result.json.gz
case_009,2,4,lowcore,joint,3,wcc_protected_interleave_v2_reencode_control,87361,49152,544484,495332,49152,0,,0,4,,,544484,d915542fd5fea1a46c82e3cbb322b1ec5fcacb5675ad6b96f1021b82680f9bf2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/prefix/evaluations/attempts/20260926T001130-f1ba78db103643e4ab307fcb1495aa26/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/prefix/evaluations/attempts/20260926T001130-f1ba78db103643e4ab307fcb1495aa26/official_result.json.gz
case_009,2,4,lowcore,joint,2,whole_graph_single_active,153261,0,495332,495332,0,0,,0,1,,,495332,c94c003fae2c474c003acde6a1cb62e29209321fa4149cf35860f9c6f330326f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/prefix/evaluations/attempts/20260926T001127-50e6c71a72534781a8259a475df63f8f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p2_n4/joint/prefix/evaluations/attempts/20260926T001127-50e6c71a72534781a8259a475df63f8f/official_result.json.gz
case_009,2,5,development,joint,14,region_observed_order_control,51517,1332918,1828250,495332,1332918,0,,0,5,,,1828250,5e1d6f8984797f3b939827bb04190b2ee163b505c790c46c9f7890c422870933,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/joint/evaluations/attempts/20260926T002049-a9e045e517f346daabc09f9e53867796/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/joint/evaluations/attempts/20260926T002049-a9e045e517f346daabc09f9e53867796/official_result.json.gz
case_009,2,5,development,strong,8,trace_r00_01_hot_pipe_single_move,77091,1327286,1822618,495332,1327286,0,,0,5,,,1822618,289385063767fbffe3e9b61a3eb66085c79d4ad52b9c206e5cbafdb443d7ee61,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000945-966ca8d8a9904fd09d4b590006298f11/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000945-966ca8d8a9904fd09d4b590006298f11/official_result.json.gz
case_009,2,5,development,strong,7,trace_r00_00_producer_single,77150,1322678,1818010,495332,1322678,0,,0,5,,,1818010,2c98f80aeeea164ec79afe2fde8237bfa39ea166d44854054e11a212ddc92fb9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000943-5a4da9e1f5a64dc59f9038cf75a86c69/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000943-5a4da9e1f5a64dc59f9038cf75a86c69/official_result.json.gz
case_009,2,5,development,joint,13,v2_p2_affinity_s2_residency,82654,507020,1002352,495332,507020,0,,0,5,,,1002352,e6b4b4533bbeb88df2f3e1b5808d70b0b0eddf178b066876418de5693e0047a0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/joint/evaluations/attempts/20260926T002047-77c77797ac254388a0f4ffe3b59fc626/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/joint/evaluations/attempts/20260926T002047-77c77797ac254388a0f4ffe3b59fc626/official_result.json.gz
case_009,2,5,development,strong,3,wcc_protected_interleave_v2_reencode_control,87425,49152,544484,495332,49152,0,,0,5,,,544484,7dae089c4f5d28d7f5e3527df7c7e53bfdec2611594af98b6d624c442634983a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000935-372e379d03754a5b85f500166963d4c1/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000935-372e379d03754a5b85f500166963d4c1/official_result.json.gz
case_009,2,5,development,strong,2,whole_graph_single_active,153261,0,495332,495332,0,0,,0,1,,,495332,502719ae0a8649a99b46a5fe6afd234a745d3641679805af220c794562b57d54,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000932-211982572bd04afdac03ca502ce2e6a4/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000932-211982572bd04afdac03ca502ce2e6a4/official_result.json.gz
case_009,3,2,lowcore,strong,5,wcc_unrestricted_interleave_w2_base_earliest_start,80734,0,495332,495332,0,0,0.0,0,2,495194,495194,495332,bd681d02ea4f1118effa26b31f321f71fb42f56af4f9d5de22fc3ad287ad3253,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n2/strong/prefix/evaluations/attempts/20260926T001401-c22ccb6fce834b50b6882e9f4bc90724/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n2/strong/prefix/evaluations/attempts/20260926T001401-c22ccb6fce834b50b6882e9f4bc90724/official_result.json.gz
case_009,3,3,lowcore,joint,13,v2_p3_affinity_s2_cache_window,82017,268072,763404,495332,268072,0,0.0020956039943482194,1320,3,628570,629890,762084,db98fb82d7f1aa9a378f9fbdd3b1797dcd5e9aec0a4bfefeb70b7e1fade41b13,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/joint/evaluations/attempts/20260926T001521-84cf38d9f0c1443d934825989a7445cb/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/joint/evaluations/attempts/20260926T001521-84cf38d9f0c1443d934825989a7445cb/official_result.json.gz
case_009,3,3,lowcore,strong,12,cache_r00_t000_colocate_readers,85598,38400,533732,495332,38400,0,0.04950611432363257,26112,3,501338,527450,507620,fd43e2e25777020356361df0d784f649b3145046ab835324fa4098d6cbbca266,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/strong/prefix/evaluations/attempts/20260926T001444-803cfc47a5ad4742bbeef41381c5d6fd/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/strong/prefix/evaluations/attempts/20260926T001444-803cfc47a5ad4742bbeef41381c5d6fd/official_result.json.gz
case_009,3,3,lowcore,strong,8,trace_r00_01_compute_dependency_tail,85607,24576,519908,495332,24576,0,0.015760817284568174,8192,3,511578,519770,511716,0c6bb1b765e9d414765df5183bcbfa994cd96e4624b37591b298aa0ac5ceb74f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/strong/prefix/evaluations/attempts/20260926T001437-781066105f334f41aff5cdab16db094f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/strong/prefix/evaluations/attempts/20260926T001437-781066105f334f41aff5cdab16db094f/official_result.json.gz
case_009,3,3,lowcore,strong,2,whole_graph_single_active,153261,0,495332,495332,0,0,0.0,0,1,495194,495194,495332,f89c9904c5ba7d9eafb8991bd8a8e393c06c012c1e3e281930fe1a163b42a2db,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/strong/prefix/evaluations/attempts/20260926T001425-5655e68f41614f60844970402a85711d/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n3/strong/prefix/evaluations/attempts/20260926T001425-5655e68f41614f60844970402a85711d/official_result.json.gz
case_009,3,4,lowcore,joint,15,lifetime_w8_b0.5,78916,1340300,1835632,495332,1340300,0,0.3455526449201783,473036,4,895890,1368926,1362596,0261f65bf4e76d950c75fcc2ae192cc70cf52d49235f987570abf32eabf5461a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/evaluations/attempts/20260926T001348-7948163c58fb43fc8ec400016534d55d/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/evaluations/attempts/20260926T001348-7948163c58fb43fc8ec400016534d55d/official_result.json.gz
case_009,3,4,lowcore,strong,16,cache_r01_t000_colocate_readers,80919,1336208,1831540,495332,1336208,0,0.34659064265785094,473038,4,891794,1364832,1358502,078ffdad654aa0eb9cec527a3951f1eaa573e717e7c897ae12f20b21623fd4eb,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/strong/prefix/evaluations/attempts/20260926T002610-9c9498b941524dcca5126f98514e2ca2/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/strong/prefix/evaluations/attempts/20260926T002610-9c9498b941524dcca5126f98514e2ca2/official_result.json.gz
case_009,3,4,lowcore,joint,13,v2_p3_affinity_s2_cache_window,81969,333636,828968,495332,333636,0,0.05163494990309992,35116,4,644966,680082,793852,d7d325bc1c21a777fedded448ad9c2251113ee5c1474142b5d7f5a44f949a5fa,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/evaluations/attempts/20260926T001336-22516c94f9304b05aa486eb78f9e247a/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/evaluations/attempts/20260926T001336-22516c94f9304b05aa486eb78f9e247a/official_result.json.gz
case_009,3,4,lowcore,joint,3,wcc_protected_interleave_v2_reencode_control,87361,49152,544484,495332,49152,0,0.09029551057599394,49152,4,495194,544346,495332,6c49376c3401100a80d98a103d3647252bd1abf735dd8dd346f7a1ac1fadc6b9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/prefix/evaluations/attempts/20260926T001316-1a1e4ec5167e4723a6c254c053d24755/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/prefix/evaluations/attempts/20260926T001316-1a1e4ec5167e4723a6c254c053d24755/official_result.json.gz
case_009,3,4,lowcore,joint,2,whole_graph_single_active,153261,0,495332,495332,0,0,0.0,0,1,495194,495194,495332,3c75889a2467a7de33fe673474cb13ac7849bd3e81b541c11ef5c934f8a15b1e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/prefix/evaluations/attempts/20260926T001314-bb4161e663de478cb0fc3e5cb60789da/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/lowcore/case_009/p3_n4/joint/prefix/evaluations/attempts/20260926T001314-bb4161e663de478cb0fc3e5cb60789da/official_result.json.gz
case_009,3,5,development,joint,15,lifetime_w8_b0.5,70269,1323190,1818522,495332,1323190,0,0.386584323151854,527192,5,836526,1363718,1291330,3e44f0b17784a97f7f002816be92b317bbdda6ad6dabba7864749dc3250af18c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/joint/evaluations/attempts/20260926T001910-a414e21ca16449ca981dc6b6a653f915/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/joint/evaluations/attempts/20260926T001910-a414e21ca16449ca981dc6b6a653f915/official_result.json.gz
case_009,3,5,development,joint,16,trace_r00_00_producer_single,72865,1312950,1808282,495332,1312950,0,0.3853167488475766,523096,5,834478,1357574,1285186,69d375c15900f74efe6a062bf735eff91f3f9add9b46458af6c9233d84287cec,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/joint/evaluations/attempts/20260926T001914-5f5cc25bceb74980826f5e7a45c27f81/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/joint/evaluations/attempts/20260926T001914-5f5cc25bceb74980826f5e7a45c27f81/official_result.json.gz
case_009,3,5,development,joint,13,v2_p3_affinity_s2_cache_window,81871,426620,921952,495332,426620,0,0.14154113724288406,108076,5,655490,763566,813876,6e41ad27cf63a21e7cf298eddbe85dc111c1fe7e12f7bbe3ae128f889654c680,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/joint/evaluations/attempts/20260926T001856-fdda2e768ffe40a8bfce1499805a7916/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/joint/evaluations/attempts/20260926T001856-fdda2e768ffe40a8bfce1499805a7916/official_result.json.gz
case_009,3,5,development,strong,3,wcc_protected_interleave_v2_reencode_control,87425,49152,544484,495332,49152,0,0.04514775528799697,24576,5,519770,544346,519908,5d78819dfa8c6bf8a2e0dde8fb2b166b75d4effe8f0517ae9ee1ccb14348d59f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/strong/prefix/evaluations/attempts/20260926T001802-ddfe4fa165784d4da30e5aad122463f6/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/strong/prefix/evaluations/attempts/20260926T001802-ddfe4fa165784d4da30e5aad122463f6/official_result.json.gz
case_009,3,5,development,strong,2,whole_graph_single_active,153261,0,495332,495332,0,0,0.0,0,1,495194,495194,495332,94cb1126cd300691f3c2f26115978c303854633318f330f7c75b207d8d81c4ff,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/strong/prefix/evaluations/attempts/20260926T001759-9d63093c031e4823b8065e86b4ff611f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p3_n5/strong/prefix/evaluations/attempts/20260926T001759-9d63093c031e4823b8065e86b4ff611f/official_result.json.gz
case_012,1,5,validation,strong,5,merge256,12786,27648,582546,554898,27648,0,,0,5,,,582546,0d625bfc20d1394e81ed5ad8ca9fe03731041cb4cc2714c343677be7b5a39480,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_012/p1_n5/strong/prefix/evaluations/attempts/20260926T002306-433609f2520e4bbeab50c4517ffe899c/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_012/p1_n5/strong/prefix/evaluations/attempts/20260926T002306-433609f2520e4bbeab50c4517ffe899c/official_result.json.gz
case_012,1,5,validation,strong,14,merge512,12787,0,554898,554898,0,0,,0,5,,,554898,792a5fc74461e0b67837d1257227e128d0c7cbafc2bfa55e07332aca373df0d8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_012/p1_n5/strong/prefix/evaluations/attempts/20260926T002311-6c32b91b623643e289ad36d29f944b4a/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_012/p1_n5/strong/prefix/evaluations/attempts/20260926T002311-6c32b91b623643e289ad36d29f944b4a/official_result.json.gz
