case,problem,cores,makespan,baseline,speedup,lower_bound,lb_ratio,upper_possible_reduction_pct,active_cores,compute_ops,largest_component_work_M_fraction,original_copy_bytes,added_copy_bytes,spill_bytes,stage,name,logical_calls,new_calls,cache_hits,elapsed,summary_path
case_020,1,3,177950,532746,2.993796010115201,177536.0,1.0023319214131219,0.23264962067996997,3,7008,0.0,2359296,0,0,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,92.15260366699658,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_020/p1_n3/attempt_0001/summary.json
case_020,1,4,133704,532746,3.984518039849219,133152.0,1.0041456380677722,0.41285227068749153,4,7008,0.0,2359296,0,0,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,84.46493958402425,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_020/p1_n4/attempt_0001/summary.json
case_020,1,5,107494,532746,4.95605336111783,106521.6,1.0091286649843787,0.9046086293188371,5,7008,0.0,2359296,0,0,component,wcc_task_4_mv_complement_batch2,12,10,2,62.950379249989055,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_020/p1_n5/attempt_0001/summary.json
case_021,1,2,3162700,6567937,2.0766866917507194,3096000.0,1.0215439276485787,2.1089575362822854,2,3920,0.0125,3338240,18124800,0,component,wcc_start0_simple_a2_per_component_lpt_mv,12,9,3,56.187852291972376,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_021/p1_n2/attempt_0001/summary.json
case_021,1,3,2118096,6567937,3.1008684214502082,2064000.0,1.0262093023255814,2.553991887053275,3,3920,0.0125,3338240,5883904,610304,component,wcc_task_2_mv_complement_batch2,12,12,0,60.21309304202441,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_021/p1_n3/attempt_0001/summary.json
case_021,1,4,1550324,6567937,4.236493145948847,1548000.0,1.001501291989664,0.14990414906819183,4,3920,0.0125,3338240,4608000,0,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,49.542246625060216,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_021/p1_n4/attempt_0001/summary.json
case_021,1,5,1243902,6567937,5.280108079253832,1238400.0,1.0044428294573644,0.44231780317098846,5,3920,0.0125,3338240,7372800,0,operation,stable_id_b10_p1_eft,12,10,2,34.70272099995054,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_021/p1_n5/attempt_0001/summary.json
case_022,1,2,28357,56780,2.0023274676446734,27043.5,1.048569896647993,4.632013259512647,2,1356,0.11953612845673506,213686,13824,0,component,wcc_task_1_mv_complement_batch2,12,10,2,5.423248833976686,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_022/p1_n2/attempt_0001/summary.json
case_022,1,3,19153,56780,2.9645486346786405,18029.0,1.0623440013311887,5.86853234480238,3,1356,0.11953612845673506,213686,20736,0,component,wcc_task_2_mv_complement_batch2,12,12,0,7.075286915991455,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_022/p1_n3/attempt_0001/summary.json
case_022,1,4,14654,56780,3.874709976798144,13521.75,1.0837354632351581,7.726559301214686,4,1356,0.11953612845673506,213686,13824,0,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,7.385438499972224,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_022/p1_n4/attempt_0001/summary.json
case_022,1,5,11828,56780,4.800473452823808,10817.4,1.093423558341191,8.544132566790674,5,1356,0.11953612845673506,213686,20736,0,component,wcc_start0_simple_a5_per_core_lpt_mv,12,10,2,6.183164500049315,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_022/p1_n5/attempt_0001/summary.json
case_023,1,2,61829,122614,1.983114719629947,34779.0,1.7777681934500704,43.74969674424622,2,1011,0.10595733939164458,443444,74016,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,10,2,4.256638083024882,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_023/p1_n2/attempt_0001/summary.json
case_023,1,3,40862,122614,3.000685233224022,23186.0,1.762356594496679,43.25779452792325,3,1011,0.10595733939164458,443444,354720,0,component,wcc_task_2_mv_complement_batch2,12,12,0,5.26998104096856,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_023/p1_n3/attempt_0001/summary.json
case_023,1,4,30838,122614,3.9760684869317076,17389.5,1.7733689870324045,43.610156300668,4,1011,0.10595733939164458,443444,281280,0,component,wcc_task_4_mv_complement_batch2,12,12,0,5.458264957997017,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_023/p1_n4/attempt_0001/summary.json
case_023,1,5,24268,122614,5.052497115543102,13911.6,1.7444434860116738,42.67512774023405,5,1011,0.10595733939164458,443444,355008,0,component,wcc_task_6_mv_complement_batch2,12,10,2,4.769758332986385,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_023/p1_n5/attempt_0001/summary.json
case_024,1,2,2555343,2555343,1.0,1277397.5,2.000428997238526,50.01072263097362,1,5959,0.0,393218,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,8,1,26.349630999960937,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_024/p1_n2/attempt_0001/summary.json
case_024,1,3,2555343,2555343,1.0,851598.3333333334,3.000643495857789,66.67381508731573,1,5959,0.0,393218,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,9,0,27.196283832890913,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_024/p1_n3/attempt_0001/summary.json
case_024,1,4,2555343,2555343,1.0,638698.75,4.000857994477052,75.00536131548681,1,5959,0.0,393218,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,9,0,25.551061374950223,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_024/p1_n4/attempt_0001/summary.json
case_024,1,5,2555343,2555343,1.0,510959.0,5.001072493096315,80.00428905238944,1,5959,0.0,393218,0,0,component,wcc_start0_simple_a1_per_core_lpt_mv,9,8,1,15.71310595900286,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_024/p1_n5/attempt_0001/summary.json
case_025,1,2,2431840,4863026,1.9997310678334101,2351412.0,1.0342041292636084,3.3072899532863964,2,18662,0.00037509377344336085,8217600,27648,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,9,3,1120.4519297910156,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_025/p1_n2/attempt_0001/summary.json
case_025,1,3,1622164,4863026,2.9978633479722148,1567608.0,1.0348020678639047,3.3631618011495723,3,18662,0.00037509377344336085,8217600,55296,0,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,1490.7286275000079,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_025/p1_n3/attempt_0001/summary.json
case_025,1,4,1217444,4863026,3.9944555971362954,1175706.0,1.0355003716915623,3.428330173708194,4,18662,0.00037509377344336085,8217600,82944,0,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,1288.9077385840937,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_025/p1_n4/attempt_0001/summary.json
case_025,1,5,975282,4863026,4.986276789687495,940564.8,1.0369110134676527,3.5597088841996416,5,18662,0.00037509377344336085,8217600,110592,0,component,wcc_start0_simple_a5_per_core_lpt_mv,12,9,3,883.4030388329411,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_025/p1_n5/attempt_0001/summary.json
case_026,1,2,58112,99203,1.707100082599119,35384.0,1.6423242143341623,39.11068281938326,2,636,0.12012099921935987,528854,288,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,10,2,3.116539334063418,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_026/p1_n2/attempt_0001/summary.json
case_026,1,3,41655,99203,2.3815388308726444,23589.333333333332,1.765840492878137,43.3697435281879,3,636,0.12012099921935987,528854,95664,0,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,3.912825250066817,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_026/p1_n3/attempt_0001/summary.json
case_026,1,4,41939,99203,2.365411669329264,17692.0,2.3705064435903234,57.81492167195212,4,636,0.12012099921935987,528854,217872,0,component,wcc_start0_affinity_a4_per_component_w15,12,12,0,4.037975874962285,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_026/p1_n4/attempt_0001/summary.json
case_026,1,5,42058,99203,2.358718911978696,14153.6,2.971540809405381,66.34742498454516,5,636,0.12012099921935987,528854,217872,0,component,wcc_start0_affinity_a5_per_component_w15,12,10,2,3.5428982080193236,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_026/p1_n5/attempt_0001/summary.json
case_027,1,2,1116984,2363952,2.1163705120216583,1114560.0,1.0021748492678726,0.2170129563180856,2,1424,0.0625,2039808,1843200,0,component,wcc_task_1_mv_complement_batch2,12,9,3,6.826172666973434,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_027/p1_n2/attempt_0001/summary.json
case_027,1,3,837049,2363952,2.8241500796249683,743040.0,1.126519433677864,11.23100320291882,3,1424,0.0625,2039808,3686400,0,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,9.712630624999292,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_027/p1_n3/attempt_0001/summary.json
case_027,1,4,559196,2363952,4.227412213249022,557280.0,1.0034381280505311,0.34263478279530357,4,1424,0.0625,2039808,2211840,0,operation,stable_id_b4_p1_eft,12,12,0,9.703768834006041,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_027/p1_n4/attempt_0001/summary.json
case_027,1,5,558753,2363952,4.230763861670542,445824.0,1.2533039944013782,20.210898196519757,5,1424,0.0625,2039808,5529600,0,component,wcc_start0_simple_a5_per_core_lpt_mv,12,10,2,8.301001915941015,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_027/p1_n5/attempt_0001/summary.json
case_028,1,2,20808437,43836040,2.1066474142195304,19487304.0,1.0677945497232455,6.349025638014039,2,19584,0.006535947712418301,5908608,326568960,0,component,wcc_start0_simple_a2_per_component_lpt_mv,12,9,3,788.8765389580512,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_028/p1_n2/attempt_0001/summary.json
case_028,1,3,14792144,43836040,2.963467635252875,12991536.0,1.138598546007185,12.172731687847282,3,19584,0.006535947712418301,5908608,326568960,0,component,wcc_start0_simple_a3_per_component_lpt_mv,12,12,0,737.9126793750329,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_028/p1_n3/attempt_0001/summary.json
case_028,1,4,12041229,43836040,3.640495500916061,9743652.0,1.2358024486096177,19.080917736885496,4,19584,0.006535947712418301,5908608,326568960,0,component,wcc_start0_simple_a4_per_component_lpt_mv,12,12,0,770.7000140830642,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_028/p1_n4/attempt_0001/summary.json
case_028,1,5,10194624,43836040,4.299917289740161,7794921.6,1.30785459086593,23.538900502853277,5,19584,0.006535947712418301,5908608,326568960,0,component,wcc_start0_simple_a5_per_component_lpt_mv,12,9,3,346.14223920798395,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_028/p1_n5/attempt_0001/summary.json
case_029,1,2,19740,37555,1.9024822695035462,18742.5,1.0532212885154062,5.053191489361697,2,861,0.0,430164,0,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,9,3,4.835767750046216,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_029/p1_n2/attempt_0001/summary.json
case_029,1,3,12743,37555,2.9471082162756024,12495.0,1.0198479391756703,1.9461665227968328,3,861,0.0,430164,0,0,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,5.920027500018477,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_029/p1_n3/attempt_0001/summary.json
case_029,1,4,11028,37555,3.405422560754443,9371.25,1.1767907162865145,15.023122959738844,4,861,0.0,430164,0,0,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,6.514644999988377,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_029/p1_n4/attempt_0001/summary.json
case_029,1,5,9383,37555,4.002451241607162,7497.0,1.2515672935841002,20.100181178727482,5,861,0.0,430164,0,0,component,wcc_start0_simple_a5_per_core_lpt_mv,12,9,3,5.098772166995332,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_029/p1_n5/attempt_0001/summary.json
case_030,1,2,1400970,2808034,2.0043498433228404,1388240.0,1.0091698841698842,0.9086561453849784,2,10070,0.007304212528093125,2394060,7240704,2951168,component,wcc_task_1_mv_complement_batch2,12,10,2,373.3077906249091,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_030/p1_n2/attempt_0001/summary.json
case_030,1,3,933857,2808034,3.0069207598165457,925493.3333333334,1.0090369820780267,0.895604644679715,3,10070,0.007304212528093125,2394060,9242624,5341184,component,wcc_start0_simple_a3_per_core_lpt_mv,12,12,0,380.34854004194494,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_030/p1_n3/attempt_0001/summary.json
case_030,1,4,700342,2808034,4.009518206818954,694120.0,1.0089638679190918,0.888423084721468,4,10070,0.007304212528093125,2394060,10404864,4585472,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,367.8431783328997,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_030/p1_n4/attempt_0001/summary.json
case_030,1,5,558846,2808034,5.024700901500593,555296.0,1.0063929868034345,0.6352376146559147,5,10070,0.007304212528093125,2394060,10872832,630784,component,wcc_task_7_mv_complement_batch2,12,10,2,276.27405970799737,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_030/p1_n5/attempt_0001/summary.json
case_031,1,2,727493,1414369,1.9441685349549755,667246.0,1.0902920362205244,8.281454254542652,2,6135,0.04119320310650045,2185040,5617152,1250304,component,wcc_task_1_mv_complement_batch2,12,10,2,84.05257699999493,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_031/p1_n2/attempt_0001/summary.json
case_031,1,3,484062,1414369,2.921875710136305,444830.6666666667,1.0881938595360632,8.104609189181,3,6135,0.04119320310650045,2185040,6300672,499200,component,wcc_task_2_mv_complement_batch2,12,12,0,103.49103445804212,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_031/p1_n3/attempt_0001/summary.json
case_031,1,4,394470,1414369,3.585491925875225,333623.0,1.1823825095991582,15.425000633761755,4,6135,0.04119320310650045,2185040,7408128,172032,component,wcc_task_4_mv_complement_batch2,12,12,0,104.15375750011299,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_031/p1_n4/attempt_0001/summary.json
case_031,1,5,306213,1414369,4.618905794332703,266898.4,1.1473017447837828,12.838971565544233,5,6135,0.04119320310650045,2185040,8059392,1810944,component,wcc_start0_simple_a5_per_core_lpt_mv,12,9,3,66.04459033405874,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_031/p1_n5/attempt_0001/summary.json
case_032,1,2,20754,41443,1.9968680736243616,16997.5,1.2210030886895131,18.100125277055024,2,827,0.15842364532019704,293088,18504,0,component,wcc_task_1_mv_complement_batch2,12,10,2,5.256965041975491,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_032/p1_n2/attempt_0001/summary.json
case_032,1,3,13738,41443,3.0166690930266413,11331.666666666666,1.2123547580526548,17.51589265783472,3,827,0.15842364532019704,293088,18432,0,component,wcc_task_4_mv_complement_batch2,12,12,0,5.4020538330078125,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_032/p1_n3/attempt_0001/summary.json
case_032,1,4,11010,41443,3.7641235240690283,8498.75,1.2954846300926608,22.808810172570393,4,827,0.15842364532019704,293088,6216,0,component,wcc_task_5_mv_complement_batch2,12,12,0,5.352412250009365,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_032/p1_n4/attempt_0001/summary.json
case_032,1,5,10415,41443,3.9791646663466156,6799.0,1.5318429180761877,34.71915506481037,5,827,0.15842364532019704,293088,12360,0,component,wcc_start0_simple_a5_per_core_lpt_mv,12,9,3,4.772757875034586,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_032/p1_n5/attempt_0001/summary.json
case_033,1,2,896305,1774196,1.9794556540463346,864054.0,1.0373252134704545,3.5982171247510575,2,3465,0.021762528730843212,2972910,6261792,1067520,component,wcc_task_1_mv_complement_batch2,12,10,2,43.73695158306509,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_033/p1_n2/attempt_0001/summary.json
case_033,1,3,606115,1774196,2.9271606873283122,576036.0,1.0522172225347026,4.962589607582723,3,3465,0.021762528730843212,2972910,6759456,462336,component,wcc_task_3_mv_complement_batch2,12,12,0,51.09975066699553,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_033/p1_n3/attempt_0001/summary.json
case_033,1,4,458833,1774196,3.8667576220542115,432027.0,1.062047047985427,5.842212744070285,4,3465,0.021762528730843212,2972910,6648384,175104,component,wcc_task_4_mv_complement_batch2,12,12,0,49.928963457932696,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_033/p1_n4/attempt_0001/summary.json
case_033,1,5,368019,1774196,4.8209358755933795,345621.6,1.0648032414640751,6.085935780489605,5,3465,0.021762528730843212,2972910,6668352,107520,component,wcc_task_6_mv_complement_batch2,12,10,2,35.87567383295391,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_033/p1_n5/attempt_0001/summary.json
