batch,case,cores,method,candidate,phase,status,makespan,cache_hit,accepted,official_record
综合回归_v1,case_086,5,adaptive,selective_phase_band_stable_id_x2_a5_eft,partition,success,95806,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-5d36835aabba4d4bb5a6f80e026bb9df/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x1_a3_balanced,partition,success,120889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-bd79485f878c4c95846248db4f66f1b1/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_critical_path_x2_a5_balanced,partition,success,96187,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-124bf9dbc40a4bd0b1472370dd785de6/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x1_a5_balanced,partition,success,120889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-7a46e383da6e41d19acc8b5841af330d/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_stable_id_x2_a5_balanced,partition,success,96187,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-945ae22ddfbb40379e14a3b71591a072/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x2_a3_balanced,partition,success,116387,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-57871e8fea5c4cd88869d5f146a85fe7/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_critical_path_x1_a5_eft,partition,success,99889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-26e00cd32cec4969a4afe2bcfde578ce/record.json
综合回归_v1,case_086,5,adaptive,wcc_start0_simple_a1_per_core_lpt_mv,partition,success,118403,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-83eb93d55c324b638db0d9d9882afaae/record.json
综合回归_v1,case_086,5,adaptive,selective_whole_critical_path_x1_a5_eft,partition,success,118403,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-2d34c39075bd4cd28b44671ec3289a83/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_critical_path_x2_a5_eft,partition,success,95806,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-7cd2ef30eec944e2b305e098b19573a3/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x1_a5_eft,partition,success,117289,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-63afed8859b24ec995a95e055f91e539/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_stable_id_x2_a5_eft,partition,success,95806,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104620-7cb28b215c99434aa14956527ac0ea28/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x2_a5_eft,partition,success,110909,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-02f976bbae4d49cd8a1cfed8f0603848/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_critical_path_x2_a5_balanced,partition,success,96187,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-d88261ab3358451b910252db141463b3/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x1_a3_balanced,partition,success,120889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-a85ef678ffe443038c889ed10b8da5d3/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_stable_id_x2_a5_balanced,partition,success,96187,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-e8b6f0eef2e24f91b050873ca650fadf/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x1_a5_balanced,partition,success,120889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-1b83d5de276444cebf06d927ea9f8f14/record.json
综合回归_v1,case_086,5,adaptive,selective_phase_band_critical_path_x1_a5_eft,partition,success,99889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-7c46788960bb4aa4881bb69c304bfdcd/record.json
综合回归_v1,case_086,5,adaptive,selective_local_quantile_stable_id_x2_a3_balanced,partition,success,116387,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-f6029b6733914cf1868c6efe7b6dc49d/record.json
综合回归_v1,case_086,5,hybrid,wcc_start0_simple_a1_per_core_lpt_mv,partition,success,118403,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-b0354bbd076442fe99ba91ab7149ce76/record.json
综合回归_v1,case_086,5,hybrid,selective_whole_critical_path_x1_a5_eft,partition,success,118403,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-85a17698ca0242e8ba26518fe380be64/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x1_a5_eft,partition,success,117289,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-e82fbc1a2deb455798a6147d0abb2503/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_critical_path_x2_a5_eft,partition,success,95806,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-595c849ac61348c791037b072aaa3230/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x2_a5_eft,partition,success,110909,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-f918d3705d764591bc2855afbb6946a3/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_stable_id_x2_a5_eft,partition,success,95806,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-24eb7bc37092456ca47f1a8ae80d1077/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x1_a3_balanced,partition,success,120889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-88aaa0aaf208423ca16f1a8d8461d410/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_critical_path_x2_a5_balanced,partition,success,96187,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-08c0093bc4a24e328b6aadd31dcde050/record.json
综合回归_v1,case_086,5,hybrid,merge256,task_refine,success,108446,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-385e71455c8a482c8a07d9756557aa37/record.json
综合回归_v1,case_086,5,hybrid,local_duration,task_refine,success,95755,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-154112b392524ee6a9b8ba362061fd41/record.json
综合回归_v1,case_086,5,hybrid,merge512,task_refine,success,112324,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-c83c6ccd6e504bd58dc30f60a0b28c99/record.json
综合回归_v1,case_086,5,hybrid,observed_duration,task_refine,success,95717,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104651-5dd2f35f2a1a4fcf9cb7c4755b7201bf/record.json
综合回归_v1,case_086,5,hybrid,wcc_start0_simple_a1_per_core_lpt_mv,partition,success,118403,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104709-9bf5a207b1b54f18aa12b12738bb143d/record.json
综合回归_v1,case_086,5,hybrid,selective_whole_critical_path_x1_a5_eft,partition,success,118403,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-11414f533ad0427aaff92c2154875c61/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x1_a5_eft,partition,success,117289,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-52507e5fd04745b8948a6f3770c0dfcd/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_critical_path_x2_a5_eft,partition,success,95806,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-d4e813c906214224ac1669ad96c30ce8/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x2_a5_eft,partition,success,110909,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-249c04ce72ca44efabc6b06693c020b4/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_stable_id_x2_a5_eft,partition,success,95806,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-11d53918edbe424ab05cec6e2bfc96bc/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x1_a3_balanced,partition,success,120889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-50f5a3a58c1541af82a28e64e2e33d70/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_critical_path_x2_a5_balanced,partition,success,96187,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-dc7d3d5fbb5c479594bb3385b619e042/record.json
综合回归_v1,case_086,5,hybrid,merge256,task_refine,success,106063,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-0e64c0ed7acc4c89856a4fd38f84c815/record.json
综合回归_v1,case_086,5,hybrid,local_duration,task_refine,success,95481,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-c782c79c815e40d9bc0d24a552c7523d/record.json
综合回归_v1,case_086,5,hybrid,merge512,task_refine,success,109564,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-64d3ea03952443ad8fb3c0f68f77c952/record.json
综合回归_v1,case_086,5,hybrid,observed_duration,task_refine,success,95631,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104710-0c50cc7895914a3b934e7884c3439c05/record.json
综合回归_v1,case_086,5,hybrid,wcc_start0_simple_a1_per_core_lpt_mv,partition,success,118403,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-ccb048ff27994fcf9f83c11ba0e07977/record.json
综合回归_v1,case_086,5,hybrid,selective_whole_critical_path_x1_a5_eft,partition,success,118403,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-ce6dbc1e43b24bffa40222406f005f1c/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_critical_path_x2_a5_eft,partition,success,95806,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-e78867e7d3444cd7af65b79d81b194ea/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x1_a5_eft,partition,success,117289,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-bce9a0e5c3c94a289d9fcb2c9a9528b9/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_stable_id_x2_a5_eft,partition,success,95806,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-d6ada550449a4b0287613bcdf727154c/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x2_a5_eft,partition,success,110909,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-83229f9909994a239382206f9731849f/record.json
综合回归_v1,case_086,5,hybrid,selective_phase_band_critical_path_x2_a5_balanced,partition,success,96187,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-cad1c3f8fcee407888974095a35ac39d/record.json
综合回归_v1,case_086,5,hybrid,selective_local_quantile_stable_id_x1_a3_balanced,partition,success,120889,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104644-1af93e525bab471f9b6711bfe4424ac4/record.json
综合回归_v1,case_086,5,hybrid,merge256,task_refine,success,104275,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104645-533fb73292f545b7957ea3efbb7a34dd/record.json
综合回归_v1,case_086,5,hybrid,local_duration,task_refine,success,95409,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104645-d584c91c6c694c89a2d5e71eb20d664b/record.json
综合回归_v1,case_086,5,hybrid,merge512,task_refine,success,100874,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104645-437632ecdf914367843efd9f97da029f/record.json
综合回归_v1,case_086,5,hybrid,observed_duration,task_refine,success,95563,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104645-9451aa937288464bba3c5137bbaa19bf/record.json
综合回归_v1,case_017,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,35496,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-5f78e998b12a4487bf3b7f33daf03804/record.json
综合回归_v1,case_017,5,portfolio,wcc_task_6_mv_complement_batch2,component,success,36143,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-957d3ded38734140a429180c573f7af8/record.json
综合回归_v1,case_017,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,41772,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-f82279fb25084ddc922dc0be3a3ea976/record.json
综合回归_v1,case_017,5,portfolio,selective_local_quantile_stable_id_x1_a5_eft,partition,success,41772,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-6f1766ad40b44582b17ac73f6076fbeb/record.json
综合回归_v1,case_017,5,portfolio,local_duration,task_refine,success,35496,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-d0b272683e664cc29b78012c541a9d43/record.json
综合回归_v1,case_017,5,portfolio,observed_duration,task_refine,success,35496,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-949c8c2cdda440a4af665f00540811f1/record.json
综合回归_v1,case_017,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,35496,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-5f3ff05cf0f8461dbe86d8fc2ad41553/record.json
综合回归_v1,case_017,5,portfolio,wcc_task_7_mv_complement_batch4,component,success,36192,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-62021d60fb484995854f6cbdde28b7d9/record.json
综合回归_v1,case_017,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,41772,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-04b73dd0716b4ed09f31d07a601c6d74/record.json
综合回归_v1,case_017,5,portfolio,selective_local_quantile_stable_id_x1_a5_eft,partition,success,41772,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104721-f432befa060d4b91983d947aa71238eb/record.json
